region,sexe,mstat,branch,sectins,csp,rev_total_mois,log_revenu,sans_revenu,age_grp,age_num,bancarise,a_assurance,logem,Stg_formel
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Autre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,55-64,56,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,68,1,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Aut. services,Etat/Collectivités locales,Ouvrier ou employé non qualifié,40000.0,10.59666,0,25-34,32,1,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,40,1,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,27,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Locataire,0
LA ME,Masculin,Marié(e),Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,65000.0,11.082158,0,35-44,41,0,0,Locataire,0
LA ME,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,90000.0,11.407576,0,25-34,30,1,0,Autre,1
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,1,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Autre,0
LA ME,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,67,1,0,Locataire,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,57,1,0,Locataire,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,0,0,Autre,0
LA ME,Masculin,Marié(e),Autr. indust.,Entreprise Privée,Ouvrier ou employé non qualifié,170000.0,12.04356,0,25-34,29,1,0,Autre,0
LA ME,Féminin,Marié(e),Restaurant/Hotel,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,27,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
LA ME,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,31,0,0,Autre,0
LA ME,Masculin,Union libre,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,48,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire sans titre,0
LA ME,Féminin,Union libre,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,22,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,40000.0,10.59666,0,25-34,30,1,0,Proprietaire titre,1
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,44,0,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,62,1,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,52,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,37,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire sans titre,0
LA ME,Masculin,Divorcé(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,51,1,0,Locataire,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",75000.0,11.225257,0,18-24,20,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,19,1,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Locataire,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,38,1,0,Locataire,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,71,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,61,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Proprietaire titre,0
LA ME,Féminin,Veuf(ve),Restaurant/Hotel,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,39,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,0,0,Proprietaire titre,0
LA ME,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,66,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Autre,0
LA ME,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,34,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,30,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,48,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,40,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,37,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,38,1,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,55,1,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,35,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,35,1,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,32,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire sans titre,0
LA ME,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,69,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,40,1,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Autre,0
LA ME,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,61,0,0,Autre,0
LA ME,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,28,0,0,Autre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,59,0,0,Autre,0
LA ME,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,85,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Autre,0
LA ME,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,1,0,Autre,0
LA ME,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,8,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Autre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,40,1,0,Locataire,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,41,1,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Locataire,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",13333.333,9.4980974,0,35-44,42,0,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,57,1,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,56,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Restaurant/Hotel,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,14,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,22,1,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Restaurant/Hotel,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,20,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,80,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,61,1,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire sans titre,0
LA ME,Masculin,Union libre,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,49,0,0,Proprietaire sans titre,0
LA ME,Féminin,Union libre,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,41,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,40,1,0,Proprietaire titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,57,1,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,22,1,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",70000.0,11.156265,0,25-34,34,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,29,1,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
LA ME,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,52,0,0,Proprietaire titre,0
LA ME,Masculin,Union libre,Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,37,0,0,Autre,0
LA ME,Féminin,Union libre,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,32,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,59,1,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Ouvrier ou employé non qualifié,100000.0,11.512936,0,35-44,36,1,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire titre,0
LA ME,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,58,1,0,Proprietaire titre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,50,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,67,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,19,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,52,0,0,Proprietaire sans titre,0
LA ME,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,58,1,0,Autre,0
LA ME,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,41,1,0,Locataire,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,60,1,0,Locataire,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Locataire,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,36,1,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,44,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,66,1,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,50,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,19,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,51,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,56,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Autre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,35,0,0,Autre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,25,0,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,46,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,31,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,44,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,22,0,0,Proprietaire sans titre,0
LA ME,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,43,0,0,Proprietaire sans titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,29,1,0,Autre,0
LA ME,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,38,1,0,Proprietaire sans titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire sans titre,0
LA ME,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,53,1,0,Proprietaire sans titre,0
LA ME,Féminin,Union libre,Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,40,1,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Autre,0
LA ME,Masculin,Union libre,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,1,0,Autre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Autre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Autre,0
LA ME,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,65,1,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
LA ME,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire titre,0
LA ME,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,19,0,0,Proprietaire titre,0
LA ME,Masculin,Union libre,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,56,0,0,Proprietaire titre,0
