region,sexe,mstat,branch,sectins,csp,rev_total_mois,age_grp,age_num,empl_formel,bancarise,a_assurance,logem
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,16,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,17,0,1,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,16,0,0,0,Autre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,65+,67,0,1,0,Autre
BERE,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,65+,87,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,22,0,1,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,35-44,39,0,1,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,16,0,0,0,Autre
BERE,Féminin,Veuf(ve),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,33,0,1,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,14,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Autre
BERE,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,13,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,0,0,Proprietaire sans titre
BERE,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,55-64,58,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,35-44,36,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,28,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Aut. services,Etat/Collectivités locales,Stagiaire ou Apprenti rénuméré,55000.0,35-44,37,1,1,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Aut. services,Entreprise Privée,Ouvrier ou employé qualifié,125975.6,25-34,29,0,1,0,Autre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,65+,73,0,1,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,65+,71,0,1,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,55-64,64,0,1,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,55-64,60,0,1,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,18,0,1,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,7,0,0,0,Autre
BERE,Féminin,Veuf(ve),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,44,0,1,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,0,Autre
BERE,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,65000.0,35-44,41,0,1,0,Autre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,55-64,64,0,1,0,Autre
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,45-54,47,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,14,0,0,0,Autre
BERE,Féminin,Veuf(ve),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,44,0,1,0,Autre
BERE,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,12,0,0,0,Autre
BERE,Féminin,Veuf(ve),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,54,0,1,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,16,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Autre
BERE,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,12,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,20,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,24,0,1,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,13,0,0,0,Autre
BERE,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,10,0,0,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,25-34,28,0,1,0,Autre
BERE,Féminin,Veuf(ve),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,53,0,1,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,7,0,0,0,Autre
BERE,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,12,0,0,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,18-24,19,0,0,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,7,0,0,0,Autre
BERE,Féminin,Veuf(ve),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,47,0,1,0,Autre
BERE,Masculin,Marié(e),BTP,Entreprise Privée,Stagiaire ou Apprenti rénuméré,81614.367,35-44,39,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,65+,88,0,1,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,55-64,55,0,0,0,Proprietaire sans titre
BERE,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,65+,83,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,36,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Autre
BERE,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,65+,81,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,16,0,0,0,Autre
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,18-24,18,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Autre
BERE,Masculin,Marié(e),Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,28,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Locataire
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,45-54,53,0,0,0,Locataire
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Locataire
BERE,Masculin,Célibataire,Elevage/syl./peche,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,17,0,0,0,Locataire
BERE,Masculin,Marié(e),Elevage/syl./peche,Entreprise Privée,Travailleur pour compte propre,0.0,55-64,63,0,1,0,Locataire
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,0,Locataire
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Locataire
BERE,Masculin,Marié(e),Autr. indust.,Entreprise Privée,Ouvrier ou employé non qualifié,40000.0,25-34,30,0,1,0,Locataire
BERE,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,18-24,23,0,0,0,Locataire
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Locataire
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Locataire
BERE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,35,0,0,0,Locataire
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,0,0,Locataire
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,18,0,1,0,Locataire
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",65000.0,35-44,43,0,1,0,Locataire
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Locataire
BERE,Féminin,Union libre,Non_connu,Non_connu,Non_connu,0.0,25-34,29,0,0,0,Autre
BERE,Masculin,Union libre,Autr. indust.,Entreprise Privée,Travailleur pour compte propre,101000.0,25-34,32,0,1,0,Autre
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,45-54,46,0,0,0,Autre
BERE,Masculin,Célibataire,Autr. indust.,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0-17,13,0,0,0,Autre
BERE,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,65+,80,0,1,0,Autre
BERE,Masculin,Marié(e),BTP,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,38,0,1,0,Autre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,37,0,1,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Autre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,25-34,30,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,12,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Autre
BERE,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,15,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,25-34,30,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,65+,75,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,14,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,55-64,60,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,54,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,14,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,18-24,24,0,1,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,35-44,41,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,45-54,48,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,25-34,31,0,0,0,Proprietaire sans titre
BERE,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,55-64,59,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,80000.0,0-17,17,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,14,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,31,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Autre
BERE,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,7,0,0,0,Autre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,18-24,23,0,0,0,Autre
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,55-64,60,0,0,0,Proprietaire sans titre
BERE,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,35-44,35,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,65+,82,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,14,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,18-24,21,0,0,0,Proprietaire titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,55-64,63,0,0,0,Proprietaire titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,65+,78,0,0,0,Proprietaire titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,55-64,60,0,0,0,Proprietaire titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,13,0,0,0,Proprietaire titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,18-24,18,0,0,0,Proprietaire titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Proprietaire titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,35-44,43,0,0,0,Proprietaire titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,12,0,0,0,Proprietaire titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,49,0,0,0,Proprietaire titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Proprietaire titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,1,0,0,0,Autre
BERE,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,35-44,37,0,0,0,Autre
BERE,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0-17,7,0,0,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,9,0,0,0,Autre
BERE,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,25-34,27,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,0,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,11,0,0,0,Autre
BERE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,35,0,1,0,Autre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,14,0,0,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Autre
BERE,Masculin,Marié(e),Education/Sante,Etat/Collectivités locales,Cadre moyen/agent de maîtrise,250000.0,35-44,40,1,1,0,Autre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,25-34,33,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,17,0,1,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,65+,71,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,13,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,8,0,0,0,Proprietaire titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,0,0,Proprietaire titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,45-54,49,0,0,0,Proprietaire titre
BERE,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,13,0,0,0,Proprietaire titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,0,0,Proprietaire titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,7,0,0,0,Proprietaire titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,54,0,0,0,Proprietaire titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Proprietaire titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",41666.668,55-64,61,0,1,0,Autre
BERE,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,65+,74,0,1,0,Autre
BERE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,55-64,57,0,1,0,Autre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",41666.668,35-44,42,0,1,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Autre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,11,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,53,0,1,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,35-44,37,0,1,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,1,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,18-24,24,0,0,0,Proprietaire sans titre
BERE,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,65+,80,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,16,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,45-54,51,0,1,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,35-44,39,0,1,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,45,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,18-24,22,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,18-24,19,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,45-54,47,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,52,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,14,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,8,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,7,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,7,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,35-44,43,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,45-54,51,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,50,0,1,0,Proprietaire sans titre
BERE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Proprietaire sans titre
BERE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,27,0,1,0,Proprietaire sans titre
BERE,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,55-64,58,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,25-34,34,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Proprietaire sans titre
BERE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,1,0,0,0,Proprietaire sans titre
BERE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,25-34,26,0,1,0,Autre
BERE,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,65+,87,0,1,0,Autre
