cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise,age_group,predicted_cluster
59,52,Féminin,Célibataire,KOKUMBO,Rural,BELIER,1,45-54,80
77,25,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,25-34,21
31,36,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,35-44,31
91,76,Masculin,Marié(e),KOKUMBO,Rural,BELIER,0,75-84,91
88,70,Féminin,Marié(e),KOKUMBO,Rural,BELIER,0,65-74,23
21,27,Masculin,Célibataire,KOKUMBO,Rural,BELIER,1,25-34,21
77,35,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,35-44,31
58,5,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,58
77,1,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,77
77,11,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,77
7,86,Féminin,Veuf(ve),KOKUMBO,Rural,BELIER,0,85-94,7
80,52,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,45-54,80
80,42,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,35-44,80
31,39,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,35-44,31
58,35,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,35-44,80
77,6,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,77
88,62,Féminin,Marié(e),KOKUMBO,Rural,BELIER,0,55-64,88
24,43,Féminin,Marié(e),KOKUMBO,Rural,BELIER,0,35-44,24
31,38,Masculin,Marié(e),KOKUMBO,Rural,BELIER,0,35-44,31
58,10,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,58
58,22,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,15-24,10
31,43,Masculin,Marié(e),KOKUMBO,Rural,BELIER,0,35-44,31
88,75,Féminin,Marié(e),KOKUMBO,Rural,BELIER,0,75-84,88
24,40,Féminin,Marié(e),KOKUMBO,Rural,BELIER,0,35-44,24
77,10,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,77
77,11,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,77
31,40,Masculin,Marié(e),KOKUMBO,Rural,BELIER,0,35-44,31
77,6,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,77
58,15,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,15-24,10
24,39,Féminin,Marié(e),KOKUMBO,Rural,BELIER,0,35-44,24
58,13,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,58
24,43,Féminin,Marié(e),KOKUMBO,Rural,BELIER,0,35-44,24
2,46,Masculin,Union libre,KOKUMBO,Rural,BELIER,1,45-54,80
58,1,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,58
80,43,Féminin,Union libre,KOKUMBO,Rural,BELIER,0,35-44,80
77,9,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,77
58,8,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,58
77,0,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,,8
80,30,Féminin,Union libre,KOKUMBO,Rural,BELIER,0,25-34,80
77,7,Masculin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,77
31,37,Masculin,Union libre,KOKUMBO,Rural,BELIER,0,35-44,31
88,60,Féminin,Marié(e),KOKUMBO,Rural,BELIER,0,55-64,88
13,70,Masculin,Marié(e),KOKUMBO,Rural,BELIER,1,65-74,91
58,11,Féminin,Célibataire,KOKUMBO,Rural,BELIER,0,0-14,58
13,57,Masculin,Divorcé(e),KPOUEBO,Rural,BELIER,1,55-64,8
77,7,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
77,11,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
58,24,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,15-24,10
77,7,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
77,0,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,,8
77,9,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
58,17,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,15-24,10
77,5,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
13,61,Masculin,Veuf(ve),KPOUEBO,Rural,BELIER,1,55-64,7
58,6,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
77,8,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
58,1,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
7,87,Féminin,Veuf(ve),KPOUEBO,Rural,BELIER,0,85-94,7
24,42,Féminin,Marié(e),KPOUEBO,Rural,BELIER,0,35-44,10
8,45,Masculin,Marié(e),KPOUEBO,Rural,BELIER,0,45-54,8
77,12,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
58,16,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,15-24,10
77,18,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,15-24,77
8,50,Masculin,Séparé,KPOUEBO,Rural,BELIER,0,45-54,8
91,95,Masculin,Veuf(ve),KPOUEBO,Rural,BELIER,0,95+,7
59,48,Féminin,Divorcé(e),KPOUEBO,Rural,BELIER,1,45-54,59
10,25,Féminin,Célibataire,KPOUEBO,Rural,BELIER,1,25-34,10
58,9,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
77,0,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,,8
10,42,Féminin,Union libre,KPOUEBO,Rural,BELIER,1,35-44,10
2,54,Masculin,Union libre,KPOUEBO,Rural,BELIER,1,45-54,2
58,1,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
77,7,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
58,8,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
58,7,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
80,37,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,35-44,10
77,11,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
58,8,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
58,5,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
13,68,Masculin,Marié(e),KPOUEBO,Rural,BELIER,1,65-74,13
58,1,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
59,58,Féminin,Marié(e),KPOUEBO,Rural,BELIER,1,55-64,59
59,72,Féminin,Veuf(ve),KPOUEBO,Rural,BELIER,1,65-74,7
10,33,Féminin,Célibataire,KPOUEBO,Rural,BELIER,1,25-34,10
7,68,Féminin,Veuf(ve),KPOUEBO,Rural,BELIER,0,65-74,7
91,82,Masculin,Marié(e),KPOUEBO,Rural,BELIER,0,75-84,91
88,72,Féminin,Marié(e),KPOUEBO,Rural,BELIER,0,65-74,59
58,11,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
21,45,Masculin,Célibataire,KPOUEBO,Rural,BELIER,1,45-54,8
91,68,Masculin,Veuf(ve),KPOUEBO,Rural,BELIER,0,65-74,7
58,6,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
77,5,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
77,5,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
2,39,Masculin,Union libre,KPOUEBO,Rural,BELIER,1,35-44,2
80,31,Féminin,Union libre,KPOUEBO,Rural,BELIER,0,25-34,10
21,30,Masculin,Célibataire,KPOUEBO,Rural,BELIER,1,25-34,8
77,3,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
77,0,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,,8
77,0,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,,8
58,29,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,25-34,10
8,48,Masculin,Union libre,KPOUEBO,Rural,BELIER,0,45-54,2
58,11,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
77,9,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
77,12,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
80,48,Féminin,Union libre,KPOUEBO,Rural,BELIER,0,45-54,80
80,36,Féminin,Union libre,KPOUEBO,Rural,BELIER,0,35-44,10
31,40,Masculin,Union libre,KPOUEBO,Rural,BELIER,0,35-44,2
58,4,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
58,9,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
77,3,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
58,9,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
59,43,Féminin,Veuf(ve),KPOUEBO,Rural,BELIER,1,35-44,7
88,57,Féminin,Marié(e),KPOUEBO,Rural,BELIER,0,55-64,59
77,0,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,,8
8,44,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,35-44,8
7,59,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,55-64,59
77,8,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
58,26,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,25-34,10
58,25,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,25-34,10
80,37,Féminin,Union libre,KPOUEBO,Rural,BELIER,0,35-44,10
58,1,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
58,12,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
77,10,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
77,5,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
31,39,Masculin,Union libre,KPOUEBO,Rural,BELIER,0,35-44,2
58,1,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
77,5,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
6,31,Féminin,Marié(e),KPOUEBO,Rural,BELIER,0,25-34,10
77,8,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
31,43,Masculin,Marié(e),KPOUEBO,Rural,BELIER,0,35-44,31
77,6,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
77,19,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,15-24,77
8,61,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,55-64,8
13,63,Masculin,Marié(e),KPOUEBO,Rural,BELIER,1,55-64,8
58,17,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,15-24,10
58,13,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
58,6,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
77,10,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
88,61,Féminin,Marié(e),KPOUEBO,Rural,BELIER,0,55-64,59
85,37,Masculin,Marié(e),KPOUEBO,Rural,BELIER,1,35-44,31
15,37,Féminin,Marié(e),KPOUEBO,Rural,BELIER,1,35-44,10
58,13,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
58,11,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
58,7,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
58,16,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,15-24,10
77,9,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
52,50,Masculin,Marié(e),KPOUEBO,Rural,BELIER,1,45-54,8
10,28,Féminin,Célibataire,KPOUEBO,Rural,BELIER,1,25-34,10
15,36,Féminin,Marié(e),KPOUEBO,Rural,BELIER,1,35-44,10
77,12,Masculin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,77
85,39,Masculin,Marié(e),KPOUEBO,Rural,BELIER,1,35-44,31
15,35,Féminin,Marié(e),KPOUEBO,Rural,BELIER,1,35-44,10
58,12,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
58,5,Féminin,Célibataire,KPOUEBO,Rural,BELIER,0,0-14,58
53,17,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
11,74,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,65-74,11
81,26,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,25-34,14
34,67,Féminin,Marié(e),TOUMODI,Urbain,BELIER,0,65-74,23
53,17,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
55,0,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,,81
53,23,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
81,10,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
23,52,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,45-54,23
55,8,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
53,18,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
53,12,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
60,7,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
55,5,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
60,10,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
3,35,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,35-44,3
9,38,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,35-44,68
11,63,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,55-64,11
53,11,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
23,65,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,65-74,23
53,41,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,35-44,10
81,14,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
53,17,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
34,61,Féminin,Marié(e),TOUMODI,Urbain,BELIER,0,55-64,23
81,15,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,81
81,27,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,25-34,14
11,68,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,65-74,11
53,19,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
55,7,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
3,41,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,35-44,3
76,42,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,35-44,68
3,49,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,45-54,23
11,62,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,55-64,11
81,15,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,81
76,53,Masculin,Célibataire,TOUMODI,Urbain,BELIER,1,45-54,8
55,9,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
14,17,Masculin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,81
64,32,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,25-34,64
81,16,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,81
60,5,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
64,21,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,53
64,28,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,25-34,64
60,3,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
76,49,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,45-54,68
3,27,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,25-34,3
14,17,Masculin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,81
14,16,Masculin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,81
14,20,Masculin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,81
60,10,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
3,21,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,15-24,23
3,42,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,35-44,3
53,14,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
11,66,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,65-74,11
60,0,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,,53
14,23,Masculin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,81
93,31,Masculin,Union libre,TOUMODI,Urbain,BELIER,1,25-34,68
92,27,Féminin,Union libre,TOUMODI,Urbain,BELIER,0,25-34,10
55,5,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
81,25,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,25-34,14
64,42,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,35-44,10
60,0,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,,53
64,16,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,53
55,0,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,,81
55,3,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
92,22,Féminin,Marié(e),TOUMODI,Urbain,BELIER,0,15-24,23
9,27,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,25-34,68
55,7,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
92,32,Féminin,Union libre,TOUMODI,Urbain,BELIER,0,25-34,10
68,47,Masculin,Union libre,TOUMODI,Urbain,BELIER,0,45-54,68
64,29,Féminin,Séparé,TOUMODI,Urbain,BELIER,1,25-34,64
60,3,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
60,7,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
23,46,Féminin,Veuf(ve),TOUMODI,Urbain,BELIER,1,45-54,23
81,20,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,81
81,12,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
53,16,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
81,22,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,81
81,14,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
33,81,Féminin,Veuf(ve),TOUMODI,Urbain,BELIER,0,75-84,7
53,34,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,25-34,64
53,34,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,25-34,64
23,58,Féminin,Veuf(ve),TOUMODI,Urbain,BELIER,1,55-64,23
53,24,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
53,23,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
34,46,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,45-54,23
81,33,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,25-34,14
53,38,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,35-44,10
60,7,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
53,13,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
64,16,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,53
64,31,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,25-34,64
23,72,Féminin,Veuf(ve),TOUMODI,Urbain,BELIER,1,65-74,23
64,19,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,53
64,16,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,53
55,0,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,,81
60,0,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,,53
55,7,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
64,35,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,35-44,10
68,33,Masculin,Marié(e),TOUMODI,Urbain,BELIER,0,25-34,68
92,29,Féminin,Marié(e),TOUMODI,Urbain,BELIER,0,25-34,3
60,4,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
14,49,Masculin,Célibataire,TOUMODI,Urbain,BELIER,1,45-54,8
23,68,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,65-74,23
64,15,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,53
34,45,Féminin,Marié(e),TOUMODI,Urbain,BELIER,0,45-54,23
68,43,Masculin,Marié(e),TOUMODI,Urbain,BELIER,0,35-44,68
55,3,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
11,64,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,55-64,11
55,8,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
60,0,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,,53
92,33,Féminin,Marié(e),TOUMODI,Urbain,BELIER,0,25-34,3
60,2,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
53,11,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
11,62,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,55-64,11
81,12,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
53,16,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
81,18,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,81
34,53,Féminin,Marié(e),TOUMODI,Urbain,BELIER,0,45-54,23
55,1,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
92,33,Féminin,Marié(e),TOUMODI,Urbain,BELIER,0,25-34,3
68,30,Masculin,Marié(e),TOUMODI,Urbain,BELIER,0,25-34,68
60,4,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
23,59,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,55-64,23
53,15,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,53
11,77,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,75-84,11
3,53,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,45-54,23
64,19,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,53
14,23,Masculin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,81
53,13,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
14,23,Masculin,Célibataire,TOUMODI,Urbain,BELIER,1,15-24,81
55,2,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
81,11,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,81
81,19,Masculin,Célibataire,TOUMODI,Urbain,BELIER,0,15-24,81
9,32,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,25-34,68
3,28,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,25-34,3
64,40,Féminin,Célibataire,TOUMODI,Urbain,BELIER,1,35-44,10
3,28,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,25-34,3
9,33,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,25-34,68
60,8,Féminin,Célibataire,TOUMODI,Urbain,BELIER,0,0-14,53
11,56,Masculin,Marié(e),TOUMODI,Urbain,BELIER,1,55-64,11
3,40,Féminin,Marié(e),TOUMODI,Urbain,BELIER,1,35-44,3
58,13,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
10,29,Féminin,Union libre,TOUMODI,Rural,BELIER,1,25-34,10
21,18,Masculin,Célibataire,TOUMODI,Rural,BELIER,1,15-24,77
58,3,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
2,28,Masculin,Union libre,TOUMODI,Rural,BELIER,1,25-34,2
77,7,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
77,6,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
77,9,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
77,13,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
8,53,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,45-54,8
58,9,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
88,57,Féminin,Divorcé(e),TOUMODI,Rural,BELIER,0,55-64,7
7,58,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,55-64,59
88,56,Féminin,Séparé,TOUMODI,Rural,BELIER,0,55-64,7
77,27,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,25-34,8
7,85,Féminin,Veuf(ve),TOUMODI,Rural,BELIER,0,85-94,7
88,53,Féminin,Divorcé(e),TOUMODI,Rural,BELIER,0,45-54,59
77,14,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
8,61,Masculin,Marié(e),TOUMODI,Rural,BELIER,0,55-64,8
88,52,Féminin,Marié(e),TOUMODI,Rural,BELIER,0,45-54,59
58,2,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
77,4,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
31,36,Masculin,Marié(e),TOUMODI,Rural,BELIER,0,35-44,8
77,9,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
77,11,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
6,23,Féminin,Marié(e),TOUMODI,Rural,BELIER,0,15-24,10
59,52,Féminin,Célibataire,TOUMODI,Rural,BELIER,1,45-54,59
58,7,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
59,59,Féminin,Célibataire,TOUMODI,Rural,BELIER,1,55-64,59
80,44,Féminin,Union libre,TOUMODI,Rural,BELIER,0,35-44,10
77,6,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
58,13,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
2,48,Masculin,Union libre,TOUMODI,Rural,BELIER,1,45-54,2
15,50,Féminin,Marié(e),TOUMODI,Rural,BELIER,1,45-54,59
59,68,Féminin,Veuf(ve),TOUMODI,Rural,BELIER,1,65-74,7
52,56,Masculin,Marié(e),TOUMODI,Rural,BELIER,1,55-64,8
77,4,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
21,29,Masculin,Célibataire,TOUMODI,Rural,BELIER,1,25-34,8
77,1,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
80,27,Féminin,Union libre,TOUMODI,Rural,BELIER,0,25-34,10
31,27,Masculin,Union libre,TOUMODI,Rural,BELIER,0,25-34,2
8,52,Masculin,Marié(e),TOUMODI,Rural,BELIER,0,45-54,8
24,45,Féminin,Marié(e),TOUMODI,Rural,BELIER,0,45-54,59
77,17,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,15-24,77
58,5,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
7,71,Féminin,Séparé,TOUMODI,Rural,BELIER,0,65-74,7
58,16,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,15-24,10
77,8,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
59,60,Féminin,Marié(e),TOUMODI,Rural,BELIER,1,55-64,59
10,28,Féminin,Célibataire,TOUMODI,Rural,BELIER,1,25-34,10
77,11,Masculin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,77
58,17,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,15-24,10
58,12,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
58,18,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,15-24,10
58,6,Féminin,Célibataire,TOUMODI,Rural,BELIER,0,0-14,58
13,68,Masculin,Marié(e),TOUMODI,Rural,BELIER,1,65-74,8
