cluster,age_num,sex,marital_status,city,bancarise
1,29,Masculin,Marié(e),MEDON,1
0,1,Féminin,Célibataire,MEDON,0
1,31,Féminin,Célibataire,MEDON,1
0,0,Masculin,Célibataire,MEDON,0
0,2,Féminin,Célibataire,MEDON,0
0,19,Masculin,Célibataire,MEDON,0
0,10,Masculin,Célibataire,MEDON,0
0,4,Masculin,Célibataire,MEDON,0
1,31,Féminin,Marié(e),MEDON,0
0,5,Féminin,Célibataire,MEDON,0
1,39,Masculin,Marié(e),MEDON,1
1,34,Féminin,Marié(e),MEDON,0
1,25,Masculin,Marié(e),MEDON,1
0,1,Masculin,Célibataire,MEDON,0
1,21,Féminin,Marié(e),MEDON,0
0,3,Féminin,Célibataire,MEDON,0
1,29,Masculin,Marié(e),MEDON,0
1,22,Féminin,Marié(e),MEDON,0
1,56,Féminin,Veuf(ve),MEDON,0
0,16,Féminin,Célibataire,MEDON,0
1,36,Féminin,Marié(e),MEDON,1
0,5,Masculin,Célibataire,MEDON,0
0,12,Masculin,Célibataire,MEDON,0
0,15,Féminin,Célibataire,MEDON,0
1,57,Masculin,Marié(e),MEDON,1
1,38,Masculin,Marié(e),MEDON,1
0,2,Masculin,Célibataire,MEDON,0
1,60,Masculin,Marié(e),MEDON,0
1,51,Féminin,Marié(e),MEDON,0
0,1,Féminin,Célibataire,MEDON,0
1,29,Féminin,Marié(e),MEDON,0
1,49,Masculin,Marié(e),MEDON,0
1,33,Féminin,Marié(e),MEDON,0
0,24,Masculin,Célibataire,MEDON,0
0,1,Masculin,Célibataire,MEDON,0
1,32,Masculin,Célibataire,SAGO,1
1,39,Masculin,Marié(e),SAGO,1
1,44,Féminin,Marié(e),SAGO,0
0,11,Masculin,Célibataire,SAGO,0
0,26,Masculin,Célibataire,SAGO,1
1,36,Masculin,Célibataire,SAGO,1
0,4,Masculin,Célibataire,SAGO,0
1,40,Masculin,Divorcé(e),SAGO,1
0,7,Masculin,Célibataire,SAGO,0
0,8,Masculin,Célibataire,SAGO,0
1,44,Féminin,Marié(e),SAGO,1
1,59,Masculin,Marié(e),SAGO,1
0,12,Masculin,Célibataire,SAGO,0
0,9,Masculin,Célibataire,SAGO,0
0,2,Masculin,Célibataire,SAGO,0
1,55,Féminin,Marié(e),SAGO,0
0,19,Féminin,Célibataire,SAGO,0
0,13,Féminin,Célibataire,SAGO,0
1,39,Féminin,Marié(e),SAGO,1
0,17,Masculin,Célibataire,SAGO,0
0,0,Féminin,Célibataire,SAGO,0
1,51,Masculin,Marié(e),SAGO,1
0,24,Masculin,Célibataire,SAGO,1
1,48,Féminin,Marié(e),SAGO,1
0,13,Féminin,Célibataire,SAGO,0
1,20,Féminin,Marié(e),SAGO,1
0,22,Féminin,Célibataire,SAGO,1
0,0,Féminin,Célibataire,SAGO,0
1,25,Féminin,Marié(e),SAGO,0
0,3,Masculin,Célibataire,SAGO,0
1,29,Masculin,Marié(e),SAGO,0
0,4,Féminin,Célibataire,SAGO,0
0,24,Féminin,Célibataire,SAGO,0
1,68,Féminin,Veuf(ve),SAGO,0
1,27,Féminin,Célibataire,SAGO,1
1,61,Masculin,Marié(e),SAGO,1
0,8,Féminin,Célibataire,SAGO,0
1,52,Féminin,Marié(e),SAGO,0
1,40,Féminin,Célibataire,SAGO,1
0,5,Masculin,Célibataire,SAGO,0
0,25,Féminin,Célibataire,SAGO,0
1,35,Masculin,Célibataire,SAGO,1
1,29,Masculin,Célibataire,SAGO,1
0,23,Masculin,Célibataire,SAGO,1
0,22,Féminin,Célibataire,SAGO,1
0,2,Féminin,Célibataire,SAGO,0
0,0,Féminin,Célibataire,SAGO,0
0,7,Féminin,Célibataire,SAGO,0
1,29,Féminin,Marié(e),SAGO,1
0,6,Féminin,Célibataire,SAGO,0
0,0,Féminin,Célibataire,SAGO,0
1,31,Masculin,Marié(e),SAGO,1
1,57,Féminin,Veuf(ve),SAGO,0
0,9,Masculin,Célibataire,SAGO,0
0,0,Féminin,Célibataire,SAGO,0
1,34,Masculin,Marié(e),SAGO,1
0,18,Féminin,Célibataire,SAGO,0
0,3,Masculin,Célibataire,SAGO,0
0,11,Féminin,Célibataire,SAGO,0
0,6,Masculin,Célibataire,SAGO,0
0,23,Masculin,Célibataire,SAGO,0
0,0,Masculin,Célibataire,SAGO,0
1,33,Féminin,Marié(e),SAGO,0
0,13,Féminin,Célibataire,SAGO,0
1,34,Féminin,Marié(e),SAGO,1
1,37,Masculin,Marié(e),SAGO,1
0,6,Masculin,Célibataire,SAGO,0
1,25,Masculin,Marié(e),SAGO,1
1,24,Féminin,Marié(e),SAGO,0
0,2,Masculin,Célibataire,SAGO,0
1,22,Féminin,Marié(e),SAGO,0
0,5,Féminin,Célibataire,SAGO,0
1,67,Féminin,Veuf(ve),SAGO,0
0,9,Féminin,Célibataire,SAGO,0
0,5,Masculin,Célibataire,SAGO,0
0,24,Masculin,Célibataire,SAGO,1
0,5,Masculin,Célibataire,SAGO,0
1,51,Féminin,Veuf(ve),SAGO,0
0,19,Féminin,Célibataire,SAGO,0
0,15,Féminin,Célibataire,SAGO,0
0,9,Féminin,Célibataire,SAGO,0
0,22,Masculin,Célibataire,SAGO,1
0,7,Féminin,Célibataire,SAGO,0
1,38,Féminin,Marié(e),SAGO,0
0,5,Féminin,Célibataire,SAGO,0
0,18,Masculin,Célibataire,SAGO,0
0,4,Masculin,Célibataire,SAGO,0
0,9,Masculin,Célibataire,SAGO,0
1,26,Féminin,Marié(e),SAGO,0
1,41,Masculin,Marié(e),SAGO,0
0,18,Masculin,Célibataire,SAGO,0
1,32,Féminin,Marié(e),SAGO,0
1,34,Masculin,Marié(e),SAGO,0
0,7,Féminin,Célibataire,SAGO,0
0,0,Féminin,Célibataire,SAGO,0
0,18,Féminin,Marié(e),SAGO,0
0,3,Masculin,Célibataire,SAGO,0
0,5,Masculin,Célibataire,SAGO,0
0,0,Masculin,Célibataire,SAGO,0
0,3,Féminin,Célibataire,SAGO,0
1,33,Masculin,Marié(e),SAGO,1
1,28,Féminin,Marié(e),SAGO,1
0,10,Masculin,Célibataire,SAGO,0
0,16,Féminin,Célibataire,SAGO,0
0,4,Masculin,Célibataire,SAGO,0
1,38,Féminin,Marié(e),SAGO,0
1,29,Masculin,Célibataire,SAGO,1
0,25,Masculin,Célibataire,SAGO,1
0,9,Masculin,Célibataire,SAGO,0
1,45,Masculin,Marié(e),SAGO,1
0,9,Masculin,Célibataire,SAGO,0
1,26,Féminin,Marié(e),SAGO,1
1,28,Féminin,Marié(e),SAGO,0
0,10,Féminin,Célibataire,SAGO,0
1,47,Masculin,Marié(e),SAGO,1
0,1,Masculin,Célibataire,SAGO,0
0,7,Masculin,Célibataire,SAGO,0
0,5,Féminin,Célibataire,SAGO,0
0,0,Féminin,Célibataire,SAGO,0
1,42,Masculin,Marié(e),SAGO,1
1,31,Féminin,Marié(e),SAGO,0
0,7,Féminin,Célibataire,SAGO,0
0,27,Masculin,Célibataire,SAGO,1
0,14,Féminin,Célibataire,SAGO,0
1,42,Masculin,Marié(e),SAGO,1
1,33,Féminin,Marié(e),SAGO,0
0,1,Féminin,Célibataire,SAGO,0
1,30,Féminin,Marié(e),SAGO,0
0,3,Masculin,Célibataire,SAGO,0
0,16,Féminin,Célibataire,SAGO,0
1,36,Masculin,Marié(e),SAGO,1
1,51,Masculin,Marié(e),SAGO,0
1,46,Féminin,Marié(e),SAGO,0
0,4,Féminin,Célibataire,SAGO,0
0,11,Féminin,Célibataire,SAGO,0
0,2,Masculin,Célibataire,SAGO,0
0,0,Masculin,Célibataire,SAGO,0
1,32,Féminin,Marié(e),SAGO,0
1,34,Masculin,Marié(e),SAGO,1
0,5,Féminin,Célibataire,SAGO,0
0,20,Masculin,Célibataire,SAGO,0
1,59,Féminin,Veuf(ve),SAGO,0
1,43,Masculin,Marié(e),SAGO,0
0,6,Féminin,Célibataire,SAGO,0
1,36,Féminin,Marié(e),SAGO,0
0,3,Masculin,Célibataire,SAGO,0
1,66,Masculin,Marié(e),SAGO,0
1,35,Féminin,Marié(e),SAGO,1
0,8,Féminin,Célibataire,SAGO,0
1,23,Féminin,Marié(e),SAGO,1
0,3,Féminin,Célibataire,SAGO,0
0,6,Masculin,Célibataire,SAGO,0
1,33,Masculin,Marié(e),SAGO,1
0,6,Masculin,Célibataire,SAGO,0
0,5,Masculin,Célibataire,SAGO,0
0,9,Féminin,Célibataire,SAGO,0
0,5,Masculin,Célibataire,SAGO,0
0,2,Masculin,Célibataire,SAGO,0
1,21,Féminin,Marié(e),SAGO,0
1,30,Masculin,Marié(e),SAGO,0
1,65,Féminin,Veuf(ve),SAGO,0
0,30,Féminin,Célibataire,SAGO,0
0,6,Féminin,Célibataire,SAGO,0
1,26,Féminin,Marié(e),SAGO,0
0,0,Masculin,Célibataire,SAGO,0
0,8,Masculin,Célibataire,SAGO,0
1,32,Masculin,Marié(e),SAGO,0
0,0,Féminin,Célibataire,SAGO,0
1,26,Féminin,Marié(e),SAGO,0
0,3,Masculin,Célibataire,SAGO,0
0,0,Féminin,Célibataire,SAGO,0
1,55,Masculin,Marié(e),SAGO,0
1,39,Féminin,Marié(e),SAGO,0
0,18,Féminin,Célibataire,SAGO,0
0,13,Masculin,Célibataire,SAGO,0
0,4,Masculin,Célibataire,SAGO,0
1,29,Féminin,Marié(e),SAGO,0
0,9,Féminin,Célibataire,SAGO,0
0,3,Masculin,Célibataire,SAGO,0
0,8,Masculin,Célibataire,SAGO,0
1,72,Masculin,Marié(e),SAGO,0
1,43,Féminin,Marié(e),SAGO,0
1,47,Féminin,Marié(e),SAGO,0
0,2,Féminin,Célibataire,SAGO,0
1,52,Masculin,Marié(e),SAGO,1
0,11,Féminin,Célibataire,SAGO,0
0,6,Masculin,Célibataire,SAGO,0
1,39,Féminin,Marié(e),SAGO,0
1,54,Féminin,Veuf(ve),SAGO,0
0,35,Masculin,Célibataire,SAGO,0
0,30,Masculin,Célibataire,SAGO,0
1,32,Masculin,Marié(e),SAGO,0
0,1,Féminin,Célibataire,SAGO,0
1,27,Féminin,Marié(e),SAGO,0
1,32,Masculin,Marié(e),SAGO,0
0,3,Féminin,Célibataire,SAGO,0
1,49,Féminin,Marié(e),SAGO,1
0,20,Masculin,Célibataire,SAGO,1
0,9,Masculin,Célibataire,SAGO,0
1,60,Masculin,Marié(e),SAGO,1
1,48,Féminin,Marié(e),SAGO,0
1,63,Masculin,Marié(e),SAGO,0
0,3,Masculin,Célibataire,SAGO,0
1,39,Masculin,Marié(e),SAGO,1
1,24,Féminin,Marié(e),SAGO,1
0,7,Féminin,Célibataire,SAGO,0
0,20,Masculin,Célibataire,SAGO,0
0,8,Masculin,Célibataire,SAGO,0
1,57,Féminin,Marié(e),SAGO,0
0,6,Masculin,Célibataire,SAGO,0
0,12,Féminin,Célibataire,SAGO,0
0,31,Masculin,Célibataire,SAGO,0
1,60,Masculin,Marié(e),SAGO,0
1,27,Féminin,Célibataire,SAGO,1
0,19,Masculin,Célibataire,SAGO,0
0,0,Féminin,Célibataire,SAGO,0
1,63,Masculin,Marié(e),SAGO,1
0,14,Masculin,Célibataire,SAGO,0
1,38,Féminin,Marié(e),SAGO,0
0,19,Féminin,Célibataire,SASSANDRA,1
0,19,Masculin,Célibataire,SASSANDRA,1
0,19,Masculin,Célibataire,SASSANDRA,1
0,4,Féminin,Célibataire,SASSANDRA,0
0,18,Masculin,Célibataire,SASSANDRA,1
0,15,Féminin,Célibataire,SASSANDRA,0
1,67,Féminin,Marié(e),SASSANDRA,0
0,8,Masculin,Célibataire,SASSANDRA,0
0,17,Féminin,Célibataire,SASSANDRA,1
1,76,Masculin,Marié(e),SASSANDRA,1
1,63,Féminin,Célibataire,SASSANDRA,1
0,7,Masculin,Célibataire,SASSANDRA,0
1,44,Féminin,Marié(e),SASSANDRA,1
1,51,Masculin,Marié(e),SASSANDRA,1
0,26,Féminin,Célibataire,SASSANDRA,1
0,14,Féminin,Célibataire,SASSANDRA,0
0,13,Féminin,Célibataire,SASSANDRA,0
0,15,Masculin,Célibataire,SASSANDRA,1
0,19,Masculin,Célibataire,SASSANDRA,1
0,18,Masculin,Célibataire,SASSANDRA,1
1,37,Féminin,Marié(e),SASSANDRA,1
1,59,Féminin,Veuf(ve),SASSANDRA,1
0,14,Féminin,Célibataire,SASSANDRA,0
0,18,Féminin,Célibataire,SASSANDRA,1
0,17,Féminin,Célibataire,SASSANDRA,0
0,13,Masculin,Célibataire,SASSANDRA,0
1,36,Féminin,Célibataire,SASSANDRA,1
0,15,Féminin,Célibataire,SASSANDRA,0
0,21,Masculin,Célibataire,SASSANDRA,1
1,53,Masculin,Marié(e),SASSANDRA,1
0,11,Masculin,Célibataire,SASSANDRA,0
1,29,Masculin,Célibataire,SASSANDRA,1
1,42,Féminin,Marié(e),SASSANDRA,0
0,20,Féminin,Célibataire,SASSANDRA,1
0,1,Masculin,Célibataire,SASSANDRA,0
0,22,Masculin,Célibataire,SASSANDRA,1
0,6,Féminin,Célibataire,SASSANDRA,0
0,15,Féminin,Célibataire,SASSANDRA,0
0,3,Féminin,Célibataire,SASSANDRA,0
1,25,Féminin,Marié(e),SASSANDRA,0
0,0,Féminin,Célibataire,SASSANDRA,0
0,11,Féminin,Célibataire,SASSANDRA,0
1,38,Masculin,Marié(e),SASSANDRA,1
1,30,Féminin,Célibataire,SASSANDRA,1
0,6,Masculin,Célibataire,SASSANDRA,0
0,9,Féminin,Célibataire,SASSANDRA,0
1,34,Féminin,Célibataire,SASSANDRA,1
1,33,Masculin,Célibataire,SASSANDRA,1
1,38,Masculin,Marié(e),SASSANDRA,1
0,10,Masculin,Célibataire,SASSANDRA,0
1,51,Féminin,Marié(e),SASSANDRA,1
1,41,Masculin,Marié(e),SASSANDRA,1
0,11,Masculin,Célibataire,SASSANDRA,0
0,7,Féminin,Célibataire,SASSANDRA,0
0,20,Masculin,Célibataire,SASSANDRA,1
1,61,Masculin,Marié(e),SASSANDRA,1
0,2,Féminin,Célibataire,SASSANDRA,0
0,10,Féminin,Célibataire,SASSANDRA,0
1,39,Masculin,Marié(e),SASSANDRA,1
0,7,Féminin,Célibataire,SASSANDRA,0
1,31,Féminin,Marié(e),SASSANDRA,0
0,13,Masculin,Célibataire,SASSANDRA,0
1,57,Masculin,Marié(e),SASSANDRA,1
0,13,Féminin,Célibataire,SASSANDRA,0
0,6,Féminin,Célibataire,SASSANDRA,0
0,20,Masculin,Célibataire,SASSANDRA,1
0,10,Féminin,Célibataire,SASSANDRA,0
1,42,Féminin,Marié(e),SASSANDRA,1
0,18,Masculin,Célibataire,SASSANDRA,1
1,38,Masculin,Marié(e),SASSANDRA,1
0,18,Masculin,Célibataire,SASSANDRA,0
0,15,Féminin,Célibataire,SASSANDRA,0
1,39,Féminin,Marié(e),SASSANDRA,1
0,14,Féminin,Célibataire,SASSANDRA,0
0,12,Masculin,Célibataire,SASSANDRA,0
1,56,Féminin,Célibataire,SASSANDRA,0
0,10,Masculin,Célibataire,SASSANDRA,0
0,3,Masculin,Célibataire,SASSANDRA,0
0,13,Masculin,Célibataire,SASSANDRA,0
0,11,Féminin,Célibataire,SASSANDRA,0
0,13,Féminin,Célibataire,SASSANDRA,0
1,35,Féminin,Marié(e),SASSANDRA,1
0,2,Féminin,Célibataire,SASSANDRA,0
1,56,Masculin,Marié(e),SASSANDRA,1
0,18,Masculin,Célibataire,SASSANDRA,1
0,8,Féminin,Célibataire,SASSANDRA,0
0,3,Féminin,Célibataire,SASSANDRA,0
1,52,Masculin,Marié(e),SASSANDRA,0
1,33,Féminin,Marié(e),SASSANDRA,0
0,10,Masculin,Célibataire,SASSANDRA,0
0,18,Masculin,Célibataire,SASSANDRA,1
0,22,Masculin,Célibataire,SASSANDRA,1
1,53,Féminin,Divorcé(e),SASSANDRA,1
0,25,Féminin,Célibataire,SASSANDRA,1
0,11,Masculin,Célibataire,SASSANDRA,0
0,15,Masculin,Célibataire,SASSANDRA,0
1,58,Masculin,Marié(e),SASSANDRA,1
1,48,Féminin,Marié(e),SASSANDRA,1
0,28,Masculin,Célibataire,SASSANDRA,0
0,2,Masculin,Célibataire,SASSANDRA,0
1,62,Masculin,Marié(e),SASSANDRA,0
1,58,Féminin,Marié(e),SASSANDRA,0
1,37,Masculin,Marié(e),SASSANDRA,0
0,19,Masculin,Célibataire,SASSANDRA,0
0,25,Féminin,Célibataire,SASSANDRA,0
1,28,Féminin,Marié(e),SASSANDRA,0
0,0,Masculin,Célibataire,SASSANDRA,0
0,35,Masculin,Célibataire,SASSANDRA,0
0,24,Masculin,Célibataire,SASSANDRA,0
0,5,Féminin,Célibataire,SASSANDRA,0
1,32,Masculin,Union libre,SASSANDRA,1
0,0,Masculin,Célibataire,SASSANDRA,0
0,8,Masculin,Célibataire,SASSANDRA,0
1,29,Féminin,Union libre,SASSANDRA,1
0,21,Féminin,Célibataire,SASSANDRA,0
1,58,Féminin,Veuf(ve),SASSANDRA,0
0,18,Féminin,Célibataire,SASSANDRA,0
1,67,Féminin,Veuf(ve),SASSANDRA,0
0,21,Féminin,Célibataire,SASSANDRA,0
0,2,Féminin,Célibataire,SASSANDRA,0
0,20,Féminin,Célibataire,SASSANDRA,0
1,47,Féminin,Veuf(ve),SASSANDRA,1
0,15,Masculin,Célibataire,SASSANDRA,0
1,63,Féminin,Marié(e),SASSANDRA,1
1,69,Masculin,Marié(e),SASSANDRA,1
0,16,Féminin,Célibataire,SASSANDRA,1
0,12,Féminin,Célibataire,SASSANDRA,0
0,7,Masculin,Célibataire,SASSANDRA,0
0,19,Masculin,Célibataire,SASSANDRA,1
0,10,Féminin,Célibataire,SASSANDRA,0
0,10,Féminin,Célibataire,SASSANDRA,0
1,37,Féminin,Marié(e),SASSANDRA,1
0,14,Masculin,Célibataire,SASSANDRA,0
0,17,Féminin,Célibataire,SASSANDRA,0
0,23,Féminin,Célibataire,SASSANDRA,0
1,41,Féminin,Marié(e),SASSANDRA,0
0,9,Masculin,Célibataire,SASSANDRA,0
0,15,Féminin,Célibataire,SASSANDRA,1
0,22,Masculin,Célibataire,SASSANDRA,1
0,18,Féminin,Marié(e),SASSANDRA,0
0,4,Féminin,Célibataire,SASSANDRA,0
1,45,Masculin,Marié(e),SASSANDRA,0
0,16,Masculin,Célibataire,SASSANDRA,1
0,16,Féminin,Célibataire,SASSANDRA,0
0,21,Masculin,Célibataire,SASSANDRA,1
1,38,Féminin,Marié(e),SASSANDRA,1
0,6,Masculin,Célibataire,SASSANDRA,0
1,49,Masculin,Marié(e),SASSANDRA,1
0,22,Féminin,Célibataire,SASSANDRA,0
0,20,Masculin,Célibataire,SASSANDRA,1
0,18,Masculin,Célibataire,SASSANDRA,1
1,56,Masculin,Marié(e),SASSANDRA,1
1,43,Féminin,Marié(e),SASSANDRA,0
1,54,Féminin,Marié(e),SASSANDRA,1
0,10,Masculin,Célibataire,SASSANDRA,0
1,57,Masculin,Marié(e),SASSANDRA,1
1,48,Féminin,Marié(e),SASSANDRA,1
0,12,Féminin,Célibataire,SASSANDRA,0
0,3,Féminin,Célibataire,SASSANDRA,0
0,0,Féminin,Célibataire,SASSANDRA,0
1,42,Masculin,Marié(e),SASSANDRA,1
1,30,Féminin,Marié(e),SASSANDRA,1
0,0,Féminin,Célibataire,SASSANDRA,0
0,0,Masculin,Célibataire,SASSANDRA,0
0,3,Masculin,Célibataire,SASSANDRA,0
1,20,Féminin,Marié(e),SASSANDRA,0
1,28,Masculin,Marié(e),SASSANDRA,1
1,30,Masculin,Marié(e),SASSANDRA,1
0,0,Masculin,Célibataire,SASSANDRA,0
1,21,Féminin,Marié(e),SASSANDRA,1
0,22,Masculin,Célibataire,SASSANDRA,0
1,54,Masculin,Veuf(ve),SASSANDRA,1
0,5,Masculin,Célibataire,SASSANDRA,0
1,25,Féminin,Marié(e),SASSANDRA,0
1,34,Masculin,Marié(e),SASSANDRA,0
0,3,Féminin,Célibataire,SASSANDRA,0
0,8,Féminin,Célibataire,SASSANDRA,0
0,8,Féminin,Célibataire,SASSANDRA,0
0,12,Masculin,Célibataire,SASSANDRA,0
1,59,Féminin,Marié(e),SASSANDRA,0
1,62,Féminin,Marié(e),SASSANDRA,0
0,14,Masculin,Célibataire,SASSANDRA,0
1,72,Masculin,Marié(e),SASSANDRA,1
0,10,Féminin,Célibataire,SASSANDRA,0
0,6,Masculin,Célibataire,SASSANDRA,0
0,6,Masculin,Célibataire,SASSANDRA,0
1,37,Féminin,Marié(e),SASSANDRA,0
1,38,Masculin,Marié(e),SASSANDRA,1
0,4,Féminin,Célibataire,SASSANDRA,0
0,0,Féminin,Célibataire,SASSANDRA,0
0,8,Masculin,Célibataire,SASSANDRA,0
0,6,Féminin,Célibataire,SASSANDRA,0
1,23,Masculin,Marié(e),SASSANDRA,1
1,22,Féminin,Marié(e),SASSANDRA,0
0,0,Masculin,Célibataire,SASSANDRA,0
1,29,Masculin,Marié(e),SASSANDRA,0
0,4,Féminin,Célibataire,SASSANDRA,0
0,2,Féminin,Célibataire,SASSANDRA,0
0,12,Féminin,Célibataire,SASSANDRA,0
0,2,Masculin,Célibataire,SASSANDRA,0
0,5,Féminin,Célibataire,SASSANDRA,0
1,35,Masculin,Marié(e),SASSANDRA,0
1,25,Féminin,Marié(e),SASSANDRA,0
1,19,Féminin,Marié(e),SASSANDRA,0
1,36,Féminin,Marié(e),SASSANDRA,0
0,0,Féminin,Célibataire,SASSANDRA,0
0,10,Masculin,Célibataire,SASSANDRA,0
1,42,Masculin,Marié(e),SASSANDRA,0
0,9,Féminin,Célibataire,SASSANDRA,0
0,6,Masculin,Célibataire,SASSANDRA,0
1,27,Féminin,Union libre,SASSANDRA,1
1,35,Masculin,Union libre,SASSANDRA,1
0,13,Masculin,Célibataire,SASSANDRA,0
0,12,Masculin,Célibataire,SASSANDRA,0
1,20,Féminin,Marié(e),SASSANDRA,0
0,20,Masculin,Célibataire,SASSANDRA,0
0,14,Masculin,Célibataire,SASSANDRA,0
1,39,Masculin,Marié(e),SASSANDRA,0
1,37,Féminin,Marié(e),SASSANDRA,0
0,3,Masculin,Célibataire,SASSANDRA,0
0,1,Masculin,Célibataire,SASSANDRA,0
0,11,Féminin,Célibataire,SASSANDRA,0
0,11,Masculin,Célibataire,SASSANDRA,0
0,9,Féminin,Célibataire,SASSANDRA,0
1,30,Féminin,Marié(e),SASSANDRA,1
1,34,Masculin,Marié(e),SASSANDRA,1
0,5,Féminin,Célibataire,SASSANDRA,0
0,1,Féminin,Célibataire,SASSANDRA,0
0,0,Masculin,Célibataire,SASSANDRA,0
1,36,Masculin,Marié(e),SASSANDRA,1
1,36,Féminin,Marié(e),SASSANDRA,0
1,58,Féminin,Veuf(ve),SASSANDRA,1
0,10,Féminin,Célibataire,SASSANDRA,0
1,40,Féminin,Veuf(ve),SASSANDRA,0
0,5,Féminin,Célibataire,SASSANDRA,0
0,11,Féminin,Célibataire,SASSANDRA,0
0,22,Masculin,Célibataire,SASSANDRA,0
0,5,Masculin,Célibataire,SASSANDRA,0
0,6,Masculin,Célibataire,SASSANDRA,0
1,45,Féminin,Marié(e),SASSANDRA,0
0,17,Masculin,Marié(e),SASSANDRA,0
1,45,Masculin,Marié(e),SASSANDRA,0
1,32,Féminin,Marié(e),SASSANDRA,0
0,16,Féminin,Marié(e),SASSANDRA,0
0,9,Masculin,Célibataire,SASSANDRA,0
0,9,Masculin,Célibataire,SASSANDRA,0
0,5,Masculin,Célibataire,SASSANDRA,0
0,4,Féminin,Célibataire,SASSANDRA,0
1,23,Féminin,Marié(e),SASSANDRA,0
0,15,Masculin,Célibataire,SASSANDRA,0
1,50,Masculin,Marié(e),SASSANDRA,0
0,1,Féminin,Célibataire,SASSANDRA,0
1,38,Féminin,Marié(e),SASSANDRA,0
0,19,Masculin,Célibataire,SASSANDRA,1
1,52,Masculin,Marié(e),SASSANDRA,1
1,48,Féminin,Marié(e),SASSANDRA,1
0,11,Féminin,Célibataire,SASSANDRA,0
0,5,Féminin,Célibataire,SASSANDRA,0
0,6,Masculin,Célibataire,SASSANDRA,0
0,9,Féminin,Célibataire,SASSANDRA,0
0,0,Féminin,Célibataire,SASSANDRA,0
0,3,Féminin,Célibataire,SASSANDRA,0
1,27,Féminin,Marié(e),SASSANDRA,0
0,0,Masculin,Célibataire,SASSANDRA,0
1,28,Masculin,Marié(e),SASSANDRA,1
0,10,Féminin,Célibataire,SASSANDRA,0
1,84,Masculin,Veuf(ve),SASSANDRA,0
0,2,Féminin,Célibataire,SASSANDRA,0
0,9,Masculin,Célibataire,SASSANDRA,0
0,12,Masculin,Célibataire,SASSANDRA,0
1,36,Masculin,Marié(e),SASSANDRA,1
0,7,Féminin,Célibataire,SASSANDRA,0
0,6,Féminin,Célibataire,SASSANDRA,0
1,27,Féminin,Marié(e),SASSANDRA,1
1,61,Masculin,Union libre,SASSANDRA,0
0,9,Féminin,Célibataire,SASSANDRA,0
0,0,Féminin,Célibataire,SASSANDRA,0
1,41,Féminin,Union libre,SASSANDRA,0
0,6,Féminin,Célibataire,SASSANDRA,0
0,20,Masculin,Célibataire,SASSANDRA,1
1,35,Féminin,Marié(e),SASSANDRA,0
0,16,Féminin,Célibataire,SASSANDRA,0
0,5,Masculin,Célibataire,SASSANDRA,0
0,5,Masculin,Célibataire,SASSANDRA,0
0,10,Féminin,Célibataire,SASSANDRA,0
0,3,Féminin,Célibataire,SASSANDRA,0
0,6,Féminin,Célibataire,SASSANDRA,0
1,30,Féminin,Marié(e),SASSANDRA,0
0,2,Féminin,Célibataire,SASSANDRA,0
1,44,Féminin,Marié(e),SASSANDRA,0
0,13,Féminin,Célibataire,SASSANDRA,0
0,1,Féminin,Célibataire,SASSANDRA,0
1,46,Masculin,Marié(e),SASSANDRA,1
0,6,Masculin,Célibataire,SASSANDRA,0
0,24,Masculin,Célibataire,SASSANDRA,1
0,9,Masculin,Célibataire,SASSANDRA,0
1,36,Masculin,Marié(e),SASSANDRA,1
1,28,Féminin,Marié(e),SASSANDRA,1
0,1,Féminin,Célibataire,SASSANDRA,0
0,5,Féminin,Célibataire,SASSANDRA,0
0,10,Féminin,Célibataire,SASSANDRA,0
1,35,Masculin,Marié(e),SASSANDRA,1
1,28,Féminin,Marié(e),SASSANDRA,1
0,3,Masculin,Célibataire,SASSANDRA,0
1,31,Féminin,Marié(e),SASSANDRA,0
1,68,Masculin,Marié(e),SASSANDRA,1
0,7,Féminin,Célibataire,SASSANDRA,0
0,2,Masculin,Célibataire,SASSANDRA,0
0,28,Masculin,Célibataire,SASSANDRA,1
1,28,Féminin,Marié(e),SASSANDRA,0
0,4,Masculin,Célibataire,SASSANDRA,0
1,38,Masculin,Marié(e),SASSANDRA,0
0,35,Masculin,Célibataire,SASSANDRA,0
0,9,Féminin,Célibataire,SASSANDRA,0
0,9,Masculin,Célibataire,SASSANDRA,0
0,18,Masculin,Célibataire,SASSANDRA,1
0,13,Masculin,Célibataire,SASSANDRA,0
0,6,Masculin,Célibataire,SASSANDRA,0
1,29,Féminin,Marié(e),SASSANDRA,0
1,44,Masculin,Marié(e),SASSANDRA,1
1,41,Féminin,Marié(e),SASSANDRA,0
0,2,Masculin,Célibataire,SASSANDRA,0
1,54,Masculin,Marié(e),SASSANDRA,1
0,6,Féminin,Célibataire,SASSANDRA,0
0,8,Masculin,Célibataire,SASSANDRA,0
0,15,Masculin,Célibataire,SASSANDRA,0
1,49,Féminin,Marié(e),SASSANDRA,0
0,18,Féminin,Célibataire,SASSANDRA,0
0,8,Féminin,Célibataire,SASSANDRA,0
1,32,Féminin,Marié(e),SASSANDRA,1
1,31,Féminin,Marié(e),SASSANDRA,1
0,2,Masculin,Célibataire,SASSANDRA,0
0,2,Masculin,Célibataire,SASSANDRA,0
0,10,Masculin,Célibataire,SASSANDRA,0
